22368,"121.506,31.329",start location top 4
22368,"121.502,31.338",start location top 4
24097,"121.506,31.329",start location top 4
24097,"121.489,31.337",start location top 4
25084,"121.506,31.329",start location top 4
25084,"121.524,31.32800000000001",start location top 4
27383,"121.506,31.329",start location top 4
27383,"121.497,31.33",start location top 4
27620,"121.506,31.329",start location top 4
27620,"121.503,31.34",start location top 4
27639,"121.506,31.329",start location top 4
27639,"121.492,31.33",start location top 4
27997,"121.506,31.329",start location top 4
27997,"121.504,31.336",start location top 4
28386,"121.506,31.329",start location top 4
28386,"121.489,31.325",start location top 4
29801,"121.506,31.329",start location top 4
29801,"121.513,31.336",start location top 4
30251,"121.506,31.329",start location top 4
30251,"121.489,31.325",start location top 4
30424,"121.506,31.329",start location top 4
30424,"121.502,31.338",start location top 4
30880,"121.506,31.329",start location top 4
30880,"121.507,31.34",start location top 4
31035,"121.506,31.329",start location top 4
31035,"121.523,31.333",start location top 4
31487,"121.506,31.329",start location top 4
31487,"121.5,31.335",start location top 4
31514,"121.506,31.329",start location top 4
31514,"121.49,31.331",start location top 4
31864,"121.506,31.329",start location top 4
31864,"121.529,31.333",start location top 4
33653,"121.506,31.329",start location top 4
33653,"121.499,31.333",start location top 4
37842,"121.506,31.329",start location top 4
37842,"121.527,31.324",start location top 4
40944,"121.506,31.329",start location top 4
40944,"121.474,31.336",start location top 4
41642,"121.506,31.329",start location top 4
41642,"121.488,31.338",start location top 4
41898,"121.506,31.329",start location top 4
41898,"121.524,31.334",start location top 4
43506,"121.506,31.329",start location top 4
43506,"121.525,31.331",start location top 4
43963,"121.506,31.329",start location top 4
43963,"121.515,31.335",start location top 4
43977,"121.506,31.329",start location top 4
43977,"121.489,31.334",start location top 4
45074,"121.506,31.329",start location top 4
45074,"121.501,31.335",start location top 4
45308,"121.506,31.329",start location top 4
45308,"121.498,31.331",start location top 4
46755,"121.506,31.329",start location top 4
46755,"121.511,31.339",start location top 4
47215,"121.506,31.329",start location top 4
47215,"121.509,31.334",start location top 4
47483,"121.506,31.329",start location top 4
47483,"121.505,31.335",start location top 4
47732,"121.506,31.329",start location top 4
47732,"121.489,31.337",start location top 4
47806,"121.506,31.329",start location top 4
47806,"121.501,31.336",start location top 4
49324,"121.506,31.329",start location top 4
49324,"121.501,31.335",start location top 4
50073,"121.506,31.329",start location top 4
50073,"121.514,31.34",start location top 4
50481,"121.506,31.329",start location top 4
50481,"121.535,31.324",start location top 4
50918,"121.506,31.329",start location top 4
50918,"121.507,31.32800000000001",start location top 4
51152,"121.506,31.329",start location top 4
51152,"121.491,31.33",start location top 4
51460,"121.506,31.329",start location top 4
51460,"121.52,31.34",start location top 4
51963,"121.506,31.329",start location top 4
51963,"121.505,31.343",start location top 4
53696,"121.506,31.329",start location top 4
53696,"121.496,31.327",start location top 4
53740,"121.506,31.329",start location top 4
53740,"121.5,31.336",start location top 4
54093,"121.506,31.329",start location top 4
54093,"121.501,31.336",start location top 4
54285,"121.506,31.329",start location top 4
54285,"121.49,31.331",start location top 4
58174,"121.506,31.329",start location top 4
58174,"121.5,31.335",start location top 4
59995,"121.506,31.329",start location top 4
59995,"121.495,31.327",start location top 4
60142,"121.506,31.329",start location top 4
60142,"121.52,31.334",start location top 4
60534,"121.506,31.329",start location top 4
60534,"121.513,31.331",start location top 4
63523,"121.506,31.329",start location top 4
63523,"121.503,31.342",start location top 4
63630,"121.506,31.329",start location top 4
63630,"121.489,31.338",start location top 4
64182,"121.506,31.329",start location top 4
64182,"121.501,31.335",start location top 4
65883,"121.506,31.329",start location top 4
65883,"121.493,31.341",start location top 4
68544,"121.506,31.329",start location top 4
68544,"121.515,31.339",start location top 4
68625,"121.506,31.329",start location top 4
68625,"121.496,31.327",start location top 4
68946,"121.506,31.329",start location top 4
68946,"121.516,31.337",start location top 4
71262,"121.506,31.329",start location top 4
71262,"121.484,31.337",start location top 4
71604,"121.506,31.329",start location top 4
71604,"121.5,31.335",start location top 4
72213,"121.506,31.329",start location top 4
72213,"121.502,31.337",start location top 4
72325,"121.506,31.329",start location top 4
72325,"121.496,31.32800000000001",start location top 4
72512,"121.506,31.329",start location top 4
72512,"121.517,31.338",start location top 4
73564,"121.506,31.329",start location top 4
73564,"121.49,31.338",start location top 4
73908,"121.506,31.329",start location top 4
73908,"121.488,31.337",start location top 4
74452,"121.506,31.329",start location top 4
74452,"121.522,31.32",start location top 4
75332,"121.506,31.329",start location top 4
75332,"121.495,31.327",start location top 4
75480,"121.506,31.329",start location top 4
75480,"121.514,31.34",start location top 4
75940,"121.506,31.329",start location top 4
75940,"121.509,31.334",start location top 4
76269,"121.506,31.329",start location top 4
76269,"121.49,31.331",start location top 4
76419,"121.506,31.329",start location top 4
76419,"121.489,31.337",start location top 4
77936,"121.506,31.329",start location top 4
77936,"121.538,31.32800000000001",start location top 4
78505,"121.506,31.329",start location top 4
78505,"121.529,31.336",start location top 4
78742,"121.506,31.329",start location top 4
78742,"121.5,31.335",start location top 4
79633,"121.506,31.329",start location top 4
79633,"121.501,31.336",start location top 4
79927,"121.506,31.329",start location top 4
79927,"121.512,31.33",start location top 4
80100,"121.506,31.329",start location top 4
80100,"121.501,31.336",start location top 4
80508,"121.506,31.329",start location top 4
80508,"121.502,31.338",start location top 4
80533,"121.506,31.329",start location top 4
80533,"121.522,31.33",start location top 4
80637,"121.506,31.329",start location top 4
80637,"121.522,31.332",start location top 4
82240,"121.506,31.329",start location top 4
82240,"121.505,31.335",start location top 4
84405,"121.506,31.329",start location top 4
84405,"121.491,31.338",start location top 4
86353,"121.506,31.329",start location top 4
86353,"121.504,31.336",start location top 4
86826,"121.506,31.329",start location top 4
86826,"121.495,31.327",start location top 4
87977,"121.506,31.329",start location top 4
87977,"121.492,31.33",start location top 4
90929,"121.506,31.329",start location top 4
90929,"121.5,31.336",start location top 4
92377,"121.506,31.329",start location top 4
92377,"121.5,31.335",start location top 4
92834,"121.506,31.329",start location top 4
92834,"121.489,31.334",start location top 4
93022,"121.506,31.329",start location top 4
93022,"121.51,31.339",start location top 4
93071,"121.506,31.329",start location top 4
93071,"121.503,31.342",start location top 4
93239,"121.506,31.329",start location top 4
93239,"121.461,31.308",start location top 4
94481,"121.506,31.329",start location top 4
94481,"121.529,31.336",start location top 4
94650,"121.506,31.329",start location top 4
94650,"121.5,31.336",start location top 4
95207,"121.506,31.329",start location top 4
95207,"121.5,31.335",start location top 4
95479,"121.506,31.329",start location top 4
95479,"121.503,31.338",start location top 4
96385,"121.506,31.329",start location top 4
96385,"121.495,31.327",start location top 4
98817,"121.506,31.329",start location top 4
98817,"121.501,31.336",start location top 4
98820,"121.506,31.329",start location top 4
98820,"121.505,31.343",start location top 4
100550,"121.506,31.329",start location top 4
100550,"121.512,31.332",start location top 4
146,"121.39,31.269",start location top 5
146,"121.398,31.277",start location top 5
3468,"121.39,31.269",start location top 5
3468,"121.389,31.276",start location top 5
3546,"121.39,31.269",start location top 5
3546,"121.403,31.284",start location top 5
3759,"121.39,31.269",start location top 5
3759,"121.382,31.275",start location top 5
4014,"121.39,31.269",start location top 5
4014,"121.385,31.284",start location top 5
5267,"121.39,31.269",start location top 5
5267,"121.416,31.272",start location top 5
6370,"121.39,31.269",start location top 5
6370,"121.399,31.278",start location top 5
6464,"121.39,31.269",start location top 5
6464,"121.388,31.277",start location top 5
11000,"121.39,31.269",start location top 5
11000,"121.383,31.272",start location top 5
11063,"121.39,31.269",start location top 5
11063,"121.391,31.28",start location top 5
12894,"121.39,31.269",start location top 5
12894,"121.396,31.282",start location top 5
14403,"121.39,31.269",start location top 5
14403,"121.349,31.288",start location top 5
14827,"121.39,31.269",start location top 5
14827,"121.393,31.272",start location top 5
15152,"121.39,31.269",start location top 5
15152,"121.387,31.275",start location top 5
16380,"121.39,31.269",start location top 5
16380,"121.389,31.276",start location top 5
16718,"121.39,31.269",start location top 5
16718,"121.382,31.27",start location top 5
16731,"121.39,31.269",start location top 5
16731,"121.388,31.277",start location top 5
18625,"121.39,31.269",start location top 5
18625,"121.395,31.273",start location top 5
18762,"121.39,31.269",start location top 5
18762,"121.393,31.273",start location top 5
22302,"121.39,31.269",start location top 5
22302,"121.394,31.272",start location top 5
23633,"121.39,31.269",start location top 5
23633,"121.399,31.272",start location top 5
24304,"121.39,31.269",start location top 5
24304,"121.401,31.276",start location top 5
25231,"121.39,31.269",start location top 5
25231,"121.396,31.274",start location top 5
26802,"121.39,31.269",start location top 5
26802,"121.388,31.282",start location top 5
27431,"121.39,31.269",start location top 5
27431,"121.388,31.278",start location top 5
28043,"121.39,31.269",start location top 5
28043,"121.388,31.277",start location top 5
28629,"121.39,31.269",start location top 5
28629,"121.391,31.28",start location top 5
28635,"121.39,31.269",start location top 5
28635,"121.399,31.277",start location top 5
29778,"121.39,31.269",start location top 5
29778,"121.393,31.274",start location top 5
31462,"121.39,31.269",start location top 5
31462,"121.394,31.276",start location top 5
32599,"121.39,31.269",start location top 5
32599,"121.382,31.283",start location top 5
33315,"121.39,31.269",start location top 5
33315,"121.391,31.28",start location top 5
34140,"121.39,31.269",start location top 5
34140,"121.393,31.274",start location top 5
34466,"121.39,31.269",start location top 5
34466,"121.391,31.275",start location top 5
36717,"121.39,31.269",start location top 5
36717,"121.391,31.275",start location top 5
36921,"121.39,31.269",start location top 5
36921,"121.389,31.276",start location top 5
37358,"121.39,31.269",start location top 5
37358,"121.388,31.277",start location top 5
37611,"121.39,31.269",start location top 5
37611,"121.394,31.272",start location top 5
37705,"121.39,31.269",start location top 5
37705,"121.388,31.276",start location top 5
40295,"121.39,31.269",start location top 5
40295,"121.389,31.276",start location top 5
40868,"121.39,31.269",start location top 5
40868,"121.391,31.275",start location top 5
41303,"121.39,31.269",start location top 5
41303,"121.398,31.271",start location top 5
41328,"121.39,31.269",start location top 5
41328,"121.389,31.276",start location top 5
43267,"121.39,31.269",start location top 5
43267,"121.411,31.273",start location top 5
44698,"121.39,31.269",start location top 5
44698,"121.393,31.274",start location top 5
44734,"121.39,31.269",start location top 5
44734,"121.37,31.25800000000001",start location top 5
44904,"121.39,31.269",start location top 5
44904,"121.391,31.28",start location top 5
45200,"121.39,31.269",start location top 5
45200,"121.437,31.294",start location top 5
45770,"121.39,31.269",start location top 5
45770,"121.4,31.289",start location top 5
46582,"121.39,31.269",start location top 5
46582,"121.391,31.275",start location top 5
47347,"121.39,31.269",start location top 5
47347,"121.505,31.296",start location top 5
47773,"121.39,31.269",start location top 5
47773,"121.397,31.276",start location top 5
48924,"121.39,31.269",start location top 5
48924,"121.389,31.276",start location top 5
49035,"121.39,31.269",start location top 5
49035,"121.389,31.276",start location top 5
49176,"121.39,31.269",start location top 5
49176,"121.4,31.288",start location top 5
49606,"121.39,31.269",start location top 5
49606,"121.4,31.281",start location top 5
50123,"121.39,31.269",start location top 5
50123,"121.391,31.271",start location top 5
51401,"121.39,31.269",start location top 5
51401,"121.391,31.275",start location top 5
52021,"121.39,31.269",start location top 5
52021,"121.395,31.276",start location top 5
52031,"121.39,31.269",start location top 5
52031,"121.4,31.276",start location top 5
52664,"121.39,31.269",start location top 5
52664,"121.389,31.276",start location top 5
53695,"121.39,31.269",start location top 5
53695,"121.388,31.278",start location top 5
54775,"121.39,31.269",start location top 5
54775,"121.387,31.275",start location top 5
55448,"121.39,31.269",start location top 5
55448,"121.388,31.277",start location top 5
55716,"121.39,31.269",start location top 5
55716,"121.405,31.283",start location top 5
56045,"121.39,31.269",start location top 5
56045,"121.382,31.283",start location top 5
56130,"121.39,31.269",start location top 5
56130,"121.399,31.281",start location top 5
56323,"121.39,31.269",start location top 5
56323,"121.411,31.277",start location top 5
57252,"121.39,31.269",start location top 5
57252,"121.453,31.27",start location top 5
58231,"121.39,31.269",start location top 5
58231,"121.396,31.281",start location top 5
58672,"121.39,31.269",start location top 5
58672,"121.388,31.291",start location top 5
58960,"121.39,31.269",start location top 5
58960,"121.389,31.276",start location top 5
59859,"121.39,31.269",start location top 5
59859,"121.388,31.276",start location top 5
61229,"121.39,31.269",start location top 5
61229,"121.391,31.268",start location top 5
62286,"121.39,31.269",start location top 5
62286,"121.383,31.272",start location top 5
62706,"121.39,31.269",start location top 5
62706,"121.396,31.274",start location top 5
62965,"121.39,31.269",start location top 5
62965,"121.425,31.289",start location top 5
63700,"121.39,31.269",start location top 5
63700,"121.388,31.277",start location top 5
64769,"121.39,31.269",start location top 5
64769,"121.391,31.275",start location top 5
64791,"121.39,31.269",start location top 5
64791,"121.395,31.276",start location top 5
65078,"121.39,31.269",start location top 5
65078,"121.392,31.275",start location top 5
66494,"121.39,31.269",start location top 5
66494,"121.382,31.27",start location top 5
66673,"121.39,31.269",start location top 5
66673,"121.394,31.272",start location top 5
67331,"121.39,31.269",start location top 5
67331,"121.388,31.277",start location top 5
67716,"121.39,31.269",start location top 5
67716,"121.397,31.265",start location top 5
69215,"121.39,31.269",start location top 5
69215,"121.401,31.261",start location top 5
69828,"121.39,31.269",start location top 5
69828,"121.391,31.28",start location top 5
71578,"121.39,31.269",start location top 5
71578,"121.384,31.272",start location top 5
72290,"121.39,31.269",start location top 5
72290,"121.388,31.277",start location top 5
72312,"121.39,31.269",start location top 5
72312,"121.388,31.277",start location top 5
72625,"121.39,31.269",start location top 5
72625,"121.382,31.27",start location top 5
73130,"121.39,31.269",start location top 5
73130,"121.388,31.277",start location top 5
73883,"121.39,31.269",start location top 5
73883,"121.399,31.281",start location top 5
74882,"121.39,31.269",start location top 5
74882,"121.391,31.275",start location top 5
76061,"121.39,31.269",start location top 5
76061,"121.397,31.25",start location top 5
76100,"121.39,31.269",start location top 5
76100,"121.378,31.271",start location top 5
78566,"121.39,31.269",start location top 5
78566,"121.395,31.273",start location top 5
78626,"121.39,31.269",start location top 5
78626,"121.396,31.281",start location top 5
79679,"121.39,31.269",start location top 5
79679,"121.389,31.276",start location top 5
82362,"121.39,31.269",start location top 5
82362,"121.425,31.286",start location top 5
82502,"121.39,31.269",start location top 5
82502,"121.388,31.277",start location top 5
82597,"121.39,31.269",start location top 5
82597,"121.389,31.281",start location top 5
82659,"121.39,31.269",start location top 5
82659,"121.394,31.282",start location top 5
83482,"121.39,31.269",start location top 5
83482,"121.388,31.277",start location top 5
83926,"121.39,31.269",start location top 5
83926,"121.405,31.291",start location top 5
84489,"121.39,31.269",start location top 5
84489,"121.399,31.271",start location top 5
85028,"121.39,31.269",start location top 5
85028,"121.395,31.271",start location top 5
85777,"121.39,31.269",start location top 5
85777,"121.393,31.275",start location top 5
86004,"121.39,31.269",start location top 5
86004,"121.388,31.277",start location top 5
87826,"121.39,31.269",start location top 5
87826,"121.388,31.278",start location top 5
89175,"121.39,31.269",start location top 5
89175,"121.383,31.272",start location top 5
91567,"121.39,31.269",start location top 5
91567,"121.396,31.274",start location top 5
92267,"121.39,31.269",start location top 5
92267,"121.438,31.278",start location top 5
92460,"121.39,31.269",start location top 5
92460,"121.364,31.253",start location top 5
92654,"121.39,31.269",start location top 5
92654,"121.396,31.274",start location top 5
93571,"121.39,31.269",start location top 5
93571,"121.388,31.277",start location top 5
94834,"121.39,31.269",start location top 5
94834,"121.396,31.274",start location top 5
96067,"121.39,31.269",start location top 5
96067,"121.383,31.247",start location top 5
98097,"121.39,31.269",start location top 5
98097,"121.388,31.277",start location top 5
99104,"121.39,31.269",start location top 5
99104,"121.398,31.281",start location top 5
99709,"121.39,31.269",start location top 5
99709,"121.391,31.275",start location top 5
99904,"121.39,31.269",start location top 5
99904,"121.389,31.278",start location top 5
100818,"121.39,31.269",start location top 5
100818,"121.391,31.275",start location top 5
100999,"121.39,31.269",start location top 5
100999,"121.394,31.282",start location top 5
1248,"121.483,31.29",start location top 6
1248,"121.476,31.286",start location top 6
4044,"121.483,31.29",start location top 6
4044,"121.47,31.288",start location top 6
4582,"121.483,31.29",start location top 6
4582,"121.494,31.294",start location top 6
5387,"121.483,31.29",start location top 6
5387,"121.498,31.288",start location top 6
5459,"121.483,31.29",start location top 6
5459,"121.485,31.29300000000001",start location top 6
5604,"121.483,31.29",start location top 6
5604,"121.466,31.291",start location top 6
6009,"121.483,31.29",start location top 6
6009,"121.489,31.291",start location top 6
7472,"121.483,31.29",start location top 6
7472,"121.478,31.294",start location top 6
9346,"121.483,31.29",start location top 6
9346,"121.49,31.29300000000001",start location top 6
9744,"121.483,31.29",start location top 6
9744,"121.482,31.298",start location top 6
10570,"121.483,31.29",start location top 6
10570,"121.491,31.288",start location top 6
11133,"121.483,31.29",start location top 6
11133,"121.472,31.297",start location top 6
11415,"121.483,31.29",start location top 6
11415,"121.481,31.277",start location top 6
11630,"121.483,31.29",start location top 6
11630,"121.493,31.291",start location top 6
12916,"121.483,31.29",start location top 6
12916,"121.48,31.287",start location top 6
13581,"121.483,31.29",start location top 6
13581,"121.49,31.292",start location top 6
13846,"121.483,31.29",start location top 6
13846,"121.468,31.292",start location top 6
14364,"121.483,31.29",start location top 6
14364,"121.472,31.291",start location top 6
14893,"121.483,31.29",start location top 6
14893,"121.489,31.29300000000001",start location top 6
17917,"121.483,31.29",start location top 6
17917,"121.472,31.291",start location top 6
18402,"121.483,31.29",start location top 6
18402,"121.495,31.294",start location top 6
18887,"121.483,31.29",start location top 6
18887,"121.493,31.289",start location top 6
18932,"121.483,31.29",start location top 6
18932,"121.488,31.291",start location top 6
19889,"121.483,31.29",start location top 6
19889,"121.49,31.29300000000001",start location top 6
20169,"121.483,31.29",start location top 6
20169,"121.474,31.297",start location top 6
21308,"121.483,31.29",start location top 6
21308,"121.493,31.289",start location top 6
21595,"121.483,31.29",start location top 6
21595,"121.464,31.305",start location top 6
22536,"121.483,31.29",start location top 6
22536,"121.477,31.294",start location top 6
22984,"121.483,31.29",start location top 6
22984,"121.473,31.251",start location top 6
23587,"121.483,31.29",start location top 6
23587,"121.48,31.299",start location top 6
23621,"121.483,31.29",start location top 6
23621,"121.478,31.289",start location top 6
23757,"121.483,31.29",start location top 6
23757,"121.471,31.306",start location top 6
23860,"121.483,31.29",start location top 6
23860,"121.493,31.289",start location top 6
24694,"121.483,31.29",start location top 6
24694,"121.481,31.295",start location top 6
26679,"121.483,31.29",start location top 6
26679,"121.467,31.304",start location top 6
27635,"121.483,31.29",start location top 6
27635,"121.32,31.241",start location top 6
30605,"121.483,31.29",start location top 6
30605,"121.475,31.297",start location top 6
31651,"121.483,31.29",start location top 6
31651,"121.487,31.289",start location top 6
33090,"121.483,31.29",start location top 6
33090,"121.477,31.291",start location top 6
33640,"121.483,31.29",start location top 6
33640,"121.49,31.291",start location top 6
33838,"121.483,31.29",start location top 6
33838,"121.466,31.292",start location top 6
36232,"121.483,31.29",start location top 6
36232,"121.477,31.294",start location top 6
37164,"121.483,31.29",start location top 6
37164,"121.486,31.297",start location top 6
43470,"121.483,31.29",start location top 6
43470,"121.495,31.289",start location top 6
44717,"121.483,31.29",start location top 6
44717,"121.489,31.294",start location top 6
45248,"121.483,31.29",start location top 6
45248,"121.495,31.276",start location top 6
46052,"121.483,31.29",start location top 6
46052,"121.489,31.294",start location top 6
46168,"121.483,31.29",start location top 6
46168,"121.478,31.307",start location top 6
46341,"121.483,31.29",start location top 6
46341,"121.507,31.296",start location top 6
47605,"121.483,31.29",start location top 6
47605,"121.479,31.285",start location top 6
49309,"121.483,31.29",start location top 6
49309,"121.492,31.299",start location top 6
52095,"121.483,31.29",start location top 6
52095,"121.475,31.297",start location top 6
52183,"121.483,31.29",start location top 6
52183,"121.487,31.289",start location top 6
53457,"121.483,31.29",start location top 6
53457,"121.471,31.292",start location top 6
53853,"121.483,31.29",start location top 6
53853,"121.48,31.296",start location top 6
53977,"121.483,31.29",start location top 6
53977,"121.475,31.286",start location top 6
53988,"121.483,31.29",start location top 6
53988,"121.488,31.295",start location top 6
54227,"121.483,31.29",start location top 6
54227,"121.494,31.288",start location top 6
57414,"121.483,31.29",start location top 6
57414,"121.473,31.294",start location top 6
57448,"121.483,31.29",start location top 6
57448,"121.477,31.294",start location top 6
59327,"121.483,31.29",start location top 6
59327,"121.47,31.29300000000001",start location top 6
59548,"121.483,31.29",start location top 6
59548,"121.489,31.287",start location top 6
60279,"121.483,31.29",start location top 6
60279,"121.484,31.294",start location top 6
61661,"121.483,31.29",start location top 6
61661,"121.467,31.292",start location top 6
62384,"121.483,31.29",start location top 6
62384,"121.477,31.297",start location top 6
62966,"121.483,31.29",start location top 6
62966,"121.485,31.296",start location top 6
63502,"121.483,31.29",start location top 6
63502,"121.516,31.281",start location top 6
64672,"121.483,31.29",start location top 6
64672,"121.474,31.287",start location top 6
66411,"121.483,31.29",start location top 6
66411,"121.493,31.29300000000001",start location top 6
66588,"121.483,31.29",start location top 6
66588,"121.489,31.294",start location top 6
67471,"121.483,31.29",start location top 6
67471,"121.489,31.294",start location top 6
67486,"121.483,31.29",start location top 6
67486,"121.492,31.29300000000001",start location top 6
68609,"121.483,31.29",start location top 6
68609,"121.477,31.291",start location top 6
68616,"121.483,31.29",start location top 6
68616,"121.48,31.297",start location top 6
69161,"121.483,31.29",start location top 6
69161,"121.489,31.294",start location top 6
69640,"121.483,31.29",start location top 6
69640,"121.488,31.286",start location top 6
70352,"121.483,31.29",start location top 6
70352,"121.487,31.289",start location top 6
70674,"121.483,31.29",start location top 6
70674,"121.487,31.289",start location top 6
72656,"121.483,31.29",start location top 6
72656,"121.49,31.313",start location top 6
73940,"121.483,31.29",start location top 6
73940,"121.475,31.296",start location top 6
74973,"121.483,31.29",start location top 6
74973,"121.468,31.291",start location top 6
75243,"121.483,31.29",start location top 6
75243,"121.478,31.297",start location top 6
75930,"121.483,31.29",start location top 6
75930,"121.489,31.294",start location top 6
76711,"121.483,31.29",start location top 6
76711,"121.477,31.273",start location top 6
78536,"121.483,31.29",start location top 6
78536,"121.489,31.286",start location top 6
79368,"121.483,31.29",start location top 6
79368,"121.489,31.294",start location top 6
79905,"121.483,31.29",start location top 6
79905,"121.489,31.294",start location top 6
80609,"121.483,31.29",start location top 6
80609,"121.476,31.292",start location top 6
81155,"121.483,31.29",start location top 6
81155,"121.489,31.291",start location top 6
81354,"121.483,31.29",start location top 6
81354,"121.482,31.297",start location top 6
81821,"121.483,31.29",start location top 6
81821,"121.489,31.294",start location top 6
82274,"121.483,31.29",start location top 6
82274,"121.478,31.294",start location top 6
82275,"121.483,31.29",start location top 6
82275,"121.477,31.294",start location top 6
82995,"121.483,31.29",start location top 6
82995,"121.49,31.288",start location top 6
83952,"121.483,31.29",start location top 6
83952,"121.494,31.294",start location top 6
85361,"121.483,31.29",start location top 6
85361,"121.482,31.298",start location top 6
85579,"121.483,31.29",start location top 6
85579,"121.501,31.279",start location top 6
86053,"121.483,31.29",start location top 6
86053,"121.489,31.294",start location top 6
86491,"121.483,31.29",start location top 6
86491,"121.49,31.292",start location top 6
88098,"121.483,31.29",start location top 6
88098,"121.478,31.294",start location top 6
88383,"121.483,31.29",start location top 6
88383,"121.49,31.288",start location top 6
89761,"121.483,31.29",start location top 6
89761,"121.489,31.271",start location top 6
90303,"121.483,31.29",start location top 6
90303,"121.469,31.3",start location top 6
90353,"121.483,31.29",start location top 6
90353,"121.495,31.294",start location top 6
90497,"121.483,31.29",start location top 6
90497,"121.475,31.296",start location top 6
91246,"121.483,31.29",start location top 6
91246,"121.471,31.297",start location top 6
91538,"121.483,31.29",start location top 6
91538,"121.488,31.29300000000001",start location top 6
92593,"121.483,31.29",start location top 6
92593,"121.489,31.292",start location top 6
93050,"121.483,31.29",start location top 6
93050,"121.48,31.297",start location top 6
93300,"121.483,31.29",start location top 6
93300,"121.465,31.285",start location top 6
94773,"121.483,31.29",start location top 6
94773,"121.476,31.292",start location top 6
95131,"121.483,31.29",start location top 6
95131,"121.467,31.29300000000001",start location top 6
95138,"121.483,31.29",start location top 6
95138,"121.491,31.287",start location top 6
96429,"121.483,31.29",start location top 6
96429,"121.48,31.296",start location top 6
99625,"121.483,31.29",start location top 6
99625,"121.477,31.297",start location top 6
99897,"121.483,31.29",start location top 6
99897,"121.49,31.29300000000001",start location top 6
100546,"121.483,31.29",start location top 6
100546,"121.469,31.3",start location top 6
101770,"121.483,31.29",start location top 6
101770,"121.472,31.318",start location top 6
92,"121.367,31.237",start location top 7
92,"121.37,31.232",start location top 7
110,"121.367,31.237",start location top 7
110,"121.38,31.243",start location top 7
2753,"121.367,31.237",start location top 7
2753,"121.361,31.218",start location top 7
3057,"121.367,31.237",start location top 7
3057,"121.366,31.227",start location top 7
3091,"121.367,31.237",start location top 7
3091,"121.375,31.254",start location top 7
5626,"121.367,31.237",start location top 7
5626,"121.358,31.232",start location top 7
5632,"121.367,31.237",start location top 7
5632,"121.359,31.235",start location top 7
6014,"121.367,31.237",start location top 7
6014,"121.365,31.227",start location top 7
6925,"121.367,31.237",start location top 7
6925,"121.37,31.232",start location top 7
9747,"121.367,31.237",start location top 7
9747,"121.381,31.243",start location top 7
10432,"121.367,31.237",start location top 7
10432,"121.371,31.246",start location top 7
10639,"121.367,31.237",start location top 7
10639,"121.366,31.227",start location top 7
11591,"121.367,31.237",start location top 7
11591,"121.37,31.244",start location top 7
11809,"121.367,31.237",start location top 7
11809,"121.365,31.227",start location top 7
12552,"121.367,31.237",start location top 7
12552,"121.366,31.23",start location top 7
13083,"121.367,31.237",start location top 7
13083,"121.363,31.233",start location top 7
13151,"121.367,31.237",start location top 7
13151,"121.358,31.226",start location top 7
13883,"121.367,31.237",start location top 7
13883,"121.368,31.225",start location top 7
14249,"121.367,31.237",start location top 7
14249,"121.371,31.242",start location top 7
14594,"121.367,31.237",start location top 7
14594,"121.373,31.247",start location top 7
14654,"121.367,31.237",start location top 7
14654,"121.38,31.251",start location top 7
16007,"121.367,31.237",start location top 7
16007,"121.37,31.232",start location top 7
16420,"121.367,31.237",start location top 7
16420,"121.358,31.226",start location top 7
17775,"121.367,31.237",start location top 7
17775,"121.373,31.232",start location top 7
19846,"121.367,31.237",start location top 7
19846,"121.375,31.243",start location top 7
21759,"121.367,31.237",start location top 7
21759,"121.366,31.227",start location top 7
22351,"121.367,31.237",start location top 7
22351,"121.37,31.244",start location top 7
22526,"121.367,31.237",start location top 7
22526,"121.363,31.255",start location top 7
22554,"121.367,31.237",start location top 7
22554,"121.368,31.249",start location top 7
26163,"121.367,31.237",start location top 7
26163,"121.37,31.232",start location top 7
26813,"121.367,31.237",start location top 7
26813,"121.363,31.246",start location top 7
27812,"121.367,31.237",start location top 7
27812,"121.371,31.231",start location top 7
29289,"121.367,31.237",start location top 7
29289,"121.366,31.23",start location top 7
30710,"121.367,31.237",start location top 7
30710,"121.382,31.245",start location top 7
30776,"121.367,31.237",start location top 7
30776,"121.369,31.249",start location top 7
30819,"121.367,31.237",start location top 7
30819,"121.37,31.232",start location top 7
31272,"121.367,31.237",start location top 7
31272,"121.365,31.227",start location top 7
32474,"121.367,31.237",start location top 7
32474,"121.369,31.246",start location top 7
33586,"121.367,31.237",start location top 7
33586,"121.383,31.255",start location top 7
33929,"121.367,31.237",start location top 7
33929,"121.355,31.23",start location top 7
37465,"121.367,31.237",start location top 7
37465,"121.359,31.226",start location top 7
38100,"121.367,31.237",start location top 7
38100,"121.371,31.231",start location top 7
39108,"121.367,31.237",start location top 7
39108,"121.371,31.25",start location top 7
39255,"121.367,31.237",start location top 7
39255,"121.38,31.242",start location top 7
40477,"121.367,31.237",start location top 7
40477,"121.382,31.251",start location top 7
41987,"121.367,31.237",start location top 7
41987,"121.358,31.249",start location top 7
42115,"121.367,31.237",start location top 7
42115,"121.373,31.243",start location top 7
43167,"121.367,31.237",start location top 7
43167,"121.374,31.241",start location top 7
44582,"121.367,31.237",start location top 7
44582,"121.358,31.219",start location top 7
45251,"121.367,31.237",start location top 7
45251,"121.37,31.232",start location top 7
47106,"121.367,31.237",start location top 7
47106,"121.37,31.232",start location top 7
